,OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,WEEK_BEFORE_DISCOVERY_DATE,avg_max_temp,avg_min_temp,avg_precipitation,avg_sunshine,avg_wind_speed,avg_wind_gusts,primary_wind_direction
3961,1619410,201655499,SFO-2012CACDFNEU012766,NONFED,ST-NASF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,2012,2012-06-15,167,1734.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,105.0,D,38.940948,-121.377245,MISSING/NOT SPECIFIED,CA,PLACER,6061.0,Placer County,2012-06-08,94.3625,61.25,0.0,49767.332500000004,9.175,23.3375,244.375
3962,1619463,201655554,SFO-2012CACDFNEU015060,NONFED,ST-NASF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,2012,2012-07-11,193,1545.0,Human,Missing data/not specified/undetermined,2650.0,F,39.050556,-120.897778,UNDEFINED FEDERAL,CA,PLACER,6061.0,Placer County,2012-07-04,92.4625,59.5,0.0,49498.3525,6.525,21.1875,207.125
3963,1619480,201655571,SFO-2012CACDFNEU015753,NONFED,ST-NASF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,2012,2012-07-19,201,1420.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,100.0,D,39.149578,-121.601011,MISSING/NOT SPECIFIED,CA,YUBA,6115.0,Yuba County,2012-07-12,94.45,61.9125,0.0,48134.4,10.1,25.0375,167.375
3964,1619484,201655575,SFO-2012CACDFNEU015902,NONFED,ST-NASF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,2012,2012-07-21,203,1457.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,200.0,D,39.294144,-121.51876,MISSING/NOT SPECIFIED,CA,YUBA,6115.0,Yuba County,2012-07-14,91.725,61.7125,0.0,48906.5525,10.2125,23.625,182.375
3965,1624838,201661902,SFO-2012CACDFRRU052340,NONFED,ST-NASF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,,2012,2012-05-27,148,1538.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,256.0,D,33.847778,-117.461389,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County,2012-05-20,80.3625,55.875,0.005375,45142.99,7.6,20.4875,218.625
3966,1625067,201662153,SFO-2012CACDFRRU075254,NONFED,ST-NASF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,,2012,2012-08-01,214,1125.0,Human,Equipment and vehicle use,726.0,E,33.521111,-117.296667,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County,2012-07-25,85.5,62.175,0.029625,46244.65125,6.3125,19.775,240.75
3967,1625073,201662159,SFO-2012CACDFRRU076402,NONFED,ST-NASF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,,2012,2012-08-04,217,1640.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1000.0,F,33.933889,-116.719722,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County,2012-07-28,94.775,74.975,0.027625,45220.53375,6.675,19.05,238.625
3968,1625245,201662354,SFO-2012CACDFRRU109067,NONFED,ST-NASF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,,2012,2012-11-03,308,2225.0,Human,Arson/incendiarism,100.0,D,33.96008,-117.610936,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County,2012-10-27,81.075,52.5125,0.0,35492.84375,6.1,16.5125,177.75
3969,1625396,201662513,SFO-2012CACDFSCU003537,NONFED,ST-NASF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2012,2012-08-11,224,939.0,Human,Missing data/not specified/undetermined,100.0,D,37.627383,-121.536833,STATE,CA,SAN JOAQUIN,6077.0,San Joaquin County,2012-08-04,91.275,58.275,0.0,46254.37,7.575,17.1125,305.625
3970,1625411,201662528,SFO-2012CACDFSCU003864,NONFED,ST-NASF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2012,2012-09-03,247,1743.0,Human,Missing data/not specified/undetermined,100.0,D,37.982222,-121.921111,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,2012-08-27,83.8,54.05,0.0,43464.45875,8.9125,21.7125,252.75
3971,1625569,201662698,SFO-2012CACDFSHU006685,NONFED,ST-NASF,ST/C&L,USCASHU,Shasta-Trinity Unit,CASHU,Shasta-Trinity Unit,,2012,2012-08-18,231,1126.0,Human,Missing data/not specified/undetermined,142.0,D,40.690144,-121.921937,MISSING/NOT SPECIFIED,CA,SHASTA,6089.0,Shasta County,2012-08-11,98.35,67.7875,0.0005,45990.33875,7.2625,23.5625,177.625
3972,1625570,201662699,SFO-2012CACDFSHU006759,NONFED,ST-NASF,ST/C&L,USCASHU,Shasta-Trinity Unit,CASHU,Shasta-Trinity Unit,,2012,2012-08-19,232,2232.0,Natural,Natural,146.0,D,40.733333,-121.925167,MISSING/NOT SPECIFIED,CA,SHASTA,6089.0,Shasta County,2012-08-12,97.125,67.58749999999999,0.0005,45843.575,7.2625,24.15,202.25
3973,1625768,201662910,SFO-2012CACDFSLU007102,NONFED,ST-NASF,ST/C&L,USCASLU,San Luis Obispo Unit,CASLU,San Luis Obispo Unit,,2012,2012-08-31,244,1417.0,Human,Missing data/not specified/undetermined,167.0,D,35.55728,-120.107486,MISSING/NOT SPECIFIED,CA,SAN LUIS OBISPO,6079.0,San Luis Obispo County,2012-08-24,91.15,64.0,0.003,43332.28375,10.725,23.2125,211.375
3974,1625933,201663079,SFO-2012CACDFTCU006222,NONFED,ST-NASF,ST/C&L,USCATCU,Tuolumne-Calaveras Unit,CATCU,Tuolumne-Calaveras Unit,,2012,2012-07-10,192,1218.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,115.0,D,37.698056,-120.468889,MISSING/NOT SPECIFIED,CA,TUOLUMNE,6109.0,Tuolumne County,2012-07-03,94.3875,63.8,0.0,49342.04125,10.55,21.25,320.25
3975,1625934,201663080,SFO-2012CACDFTCU006227,NONFED,ST-NASF,ST/C&L,USCATCU,Tuolumne-Calaveras Unit,CATCU,Tuolumne-Calaveras Unit,,2012,2012-07-10,192,1341.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,840.0,E,37.726667,-120.445556,MISSING/NOT SPECIFIED,CA,TUOLUMNE,6109.0,Tuolumne County,2012-07-03,93.425,63.0625,0.0,49342.04125,9.975,21.025,312.0
3976,1625954,201663102,SFO-2012CACDFTCU006809,NONFED,ST-NASF,ST/C&L,USCATCU,Tuolumne-Calaveras Unit,CATCU,Tuolumne-Calaveras Unit,,2012,2012-07-25,207,1524.0,Human,Equipment and vehicle use,134.0,D,38.130278,-120.435278,MISSING/NOT SPECIFIED,CA,CALAVERAS,6009.0,Calaveras County,2012-07-18,89.725,61.85,0.001,46212.683750000004,6.9875,22.3875,258.125
3977,1626122,201663273,SFO-2012CACDFTGU005383,NONFED,ST-NASF,ST/C&L,USCATGU,Tehama-Glenn Unit,CATGU,Tehama-Glenn Unit,,2012,2012-07-07,189,1026.0,Human,Missing data/not specified/undetermined,100.0,D,40.382849,-122.160759,MISSING/NOT SPECIFIED,CA,TEHAMA,6103.0,Tehama County,2012-06-30,93.7625,65.925,0.0,49366.807499999995,8.75,25.6875,177.75
3978,1626123,201663274,SFO-2012CACDFTGU005391,NONFED,ST-NASF,ST/C&L,USCATGU,Tehama-Glenn Unit,CATGU,Tehama-Glenn Unit,,2012,2012-07-07,189,1434.0,Human,Equipment and vehicle use,124.0,D,39.922869,-122.352989,MISSING/NOT SPECIFIED,CA,TEHAMA,6103.0,Tehama County,2012-06-30,96.45,66.4625,0.0,49564.70375,10.7625,27.7,127.625
3979,1626138,201663290,SFO-2012CACDFTGU005964,NONFED,ST-NASF,ST/C&L,USCATGU,Tehama-Glenn Unit,CATGU,Tehama-Glenn Unit,,2012,2012-07-25,207,1830.0,Human,Missing data/not specified/undetermined,300.0,E,39.885,-122.555,MISSING/NOT SPECIFIED,CA,TEHAMA,6103.0,Tehama County,2012-07-18,96.9125,68.58749999999999,0.0,48680.00125,9.3125,24.900000000000002,177.875
3980,1633920,201755430,CDF_2012_20706600,NONFED,ST-CACDF,ST/C&L,USCAKRN,Kern County Fire Department,CAKRN,Kern County Fire Department,,2012,2012-06-29,181,1054.0,Human,Missing data/not specified/undetermined,150.0,D,34.91028333,-119.20916667,MISSING/NOT SPECIFIED,CA,,,,2012-06-22,78.7375,54.9,0.0,48858.60875,4.7125,21.3125,142.75
3981,1633924,201755440,CDF_2012_21211567,NONFED,ST-CACDF,ST/C&L,USCALAC,Los Angeles County Fire Department,CALAC,Los Angeles County Fire Department,,2012,2012-07-31,213,1607.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,136.82,D,34.55794438,-118.13306865,MISSING/NOT SPECIFIED,CA,,,,2012-07-24,91.375,62.725,0.0,47149.84875,9.3375,26.1375,203.25
3982,1633968,201755859,CDF_2012_20706541,NONFED,ST-CACDF,ST/C&L,USCAKRN,Kern County Fire Department,CAKRN,Kern County Fire Department,,2012,2012-06-11,163,1418.0,Human,Equipment and vehicle use,131.7,D,35.3261,-118.3755,MISSING/NOT SPECIFIED,CA,,,,2012-06-04,80.0125,51.775,0.008375,48777.94875,8.75,25.4875,280.875
3983,1633983,201755995,CDF_2012_20706620,NONFED,ST-CACDF,ST/C&L,USCAKRN,Kern County Fire Department,CAKRN,Kern County Fire Department,,2012,2012-05-11,132,1922.0,Human,Missing data/not specified/undetermined,111.1,D,35.00368333,-118.33883333,MISSING/NOT SPECIFIED,CA,,,,2012-05-04,78.8125,49.5125,0.0,46282.59375,9.675,27.1375,314.0
3984,1633994,201756075,SFO-2012CACDFMMU008599,NONFED,ST-CACDF,ST/C&L,USCAMMU,Merced-Mariposa Unit,CAMMU,CDF - Merced-Mariposa Unit,,2012,2012-05-31,152,1136.0,Human,Power generation/transmission/distribution,434.0,E,37.02015,-120.990633,MISSING/NOT SPECIFIED,CA,MERCED,6047.0,Merced County,2012-05-24,80.15,50.4625,0.018125,48690.02125,11.0,26.6125,258.5
3985,1634151,201757263,CDF_2012_19918911,NONFED,ST-CACDF,ST/C&L,USCATGU,Tehama-Glenn Unit,CATGU,Tehama-Glenn Unit,,2012,2012-07-07,189,1212.0,Human,Equipment and vehicle use,166.0,D,39.5352,-122.342983,MISSING/NOT SPECIFIED,CA,,,,2012-06-30,97.175,68.4875,0.0,49488.085,9.5625,24.8875,132.875
3986,1634181,201757473,CDF_2012_20706569,NONFED,ST-CACDF,ST/C&L,USCAKRN,Kern County Fire Department,CAKRN,Kern County Fire Department,,2012,2012-06-19,171,1023.0,Human,Missing data/not specified/undetermined,214.0,D,34.91271667,-118.895,MISSING/NOT SPECIFIED,CA,,,,2012-06-12,88.8,61.675,0.0,48852.12375,6.85,25.5625,218.875
3987,1634485,201760236,FS-1519955,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,,2013,2013-09-24,267,1551.0,Human,Missing data/not specified/undetermined,200.0,D,34.24972222,-117.41277778,USFS,CA,071,6071.0,San Bernardino County,2013-09-17,84.5625,56.7125,0.0005,41029.515,9.25,24.45,171.5
3988,1634513,201760265,FS-1519193,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,,2013,2013-08-10,222,1635.0,Human,Missing data/not specified/undetermined,27440.0,G,39.11888889,-120.64611111,USFS,CA,061,6061.0,Placer County,2013-08-03,77.8875,52.075,0.0,47120.635,7.9125,26.1625,226.625
3989,1634869,201760629,FS-1514508,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,FORKS COMPLEX,2013,2013-07-31,212,2148.0,Human,Missing data/not specified/undetermined,2420.0,F,41.31916667,-123.17305556,USFS,CA,093,6093.0,Siskiyou County,2013-07-24,92.55,66.0125,0.0,46019.145000000004,5.725,23.6875,266.625
3990,1635057,201760820,FS-1513826,FED,FS-FIRESTAT,FS,USCALNF,Lassen National Forest,0506,Lassen National Forest,,2013,2013-05-01,121,800.0,Human,Debris and open burning,6965.0,G,40.18805556,-121.60194444,MISSING/NOT SPECIFIED,CA,103,6103.0,Tehama County,2013-04-24,72.725,45.1875,0.0,46227.65625,9.3,28.8875,137.0
3991,1635228,201760991,FS-1518963,FED,FS-FIRESTAT,FS,USCASNF,Sierra National Forest,0515,Sierra National Forest,,2013,2013-07-22,203,2230.0,Natural,Natural,22992.0,G,37.27861111,-119.31805556,USFS,CA,019,6019.0,Fresno County,2013-07-15,88.1625,61.725,0.001,46848.89375,6.45,23.5125,246.375
3992,1635328,201761091,FS-1515880,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,0507,Los Padres National Forest,,2013,2013-06-01,152,1801.0,Human,Missing data/not specified/undetermined,490.0,E,35.16944444,-120.04222222,STATE OR PRIVATE,CA,079,6079.0,San Luis Obispo County,2013-05-25,82.5625,56.0625,0.0,47960.5925,11.9875,26.5,93.875
3993,1635358,201761121,FS-1519314,FED,FS-FIRESTAT,FS,USCAMNF,Mendocino National Forest,0508,Mendocino National Forest,,2013,2013-11-23,327,637.0,Human,Equipment and vehicle use,305.0,E,39.23527778,-122.80166667,STATE OR PRIVATE,CA,033,6033.0,Lake County,2013-11-16,56.9875,41.8875,0.17425,25089.715,8.0625,29.7875,163.625
3994,1635595,201761364,FS-1515014,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,,2013,2013-08-09,221,1716.0,Human,Missing data/not specified/undetermined,206.0,D,34.56694444,-118.4675,STATE OR PRIVATE,CA,037,6037.0,Los Angeles County,2013-08-02,85.25,61.35,0.0,46166.3275,7.8125,23.475,185.25
3995,1635599,201761368,FS-1514952,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,,2013,2013-07-29,210,1715.0,Human,Arson/incendiarism,577.0,E,41.29166667,-123.55833333,STATE OR PRIVATE,CA,023,6023.0,Humboldt County,2013-07-22,91.475,65.625,0.0,46588.63125,5.075,20.1125,275.25
3996,1635922,201761700,FS-1514984,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,CORRAL COMPLEX,2013,2013-08-10,222,1140.0,Natural,Natural,12531.0,G,41.03527778,-123.48805556,USFS,CA,023,6023.0,Humboldt County,2013-08-03,76.0625,50.275,0.04425,46786.979999999996,5.3875,23.225,259.75
3997,1635994,201761774,FS-1512400,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,,2013,2013-05-30,150,1528.0,Human,Power generation/transmission/distribution,30274.0,G,34.59222222,-118.45527778,USFS,CA,037,6037.0,Los Angeles County,2013-05-23,78.6375,52.45,0.0,47696.2925,10.2125,28.025000000000002,251.5
3998,1636169,201761951,FS-1518422,FED,FS-FIRESTAT,FS,USCAENF,Eldorado National Forest,0503,Eldorado National Forest,,2013,2013-07-08,189,1241.0,Human,Missing data/not specified/undetermined,572.0,E,38.77444444,-120.2975,USFS,CA,017,6017.0,El Dorado County,2013-07-01,90.225,65.175,0.017625,49482.92375,9.5,25.375,149.0
3999,1636710,201762503,FS-1512076,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,,2013,2013-04-20,110,1046.0,Human,Equipment and vehicle use,125.0,D,34.15583333,-118.01888889,MISSING/NOT SPECIFIED,CA,037,6037.0,Los Angeles County,2013-04-13,74.5875,47.3375,0.01725,40794.72125,9.5625,24.325,200.125
4000,1636928,201762723,FS-1515526,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,,2013,2013-08-08,220,1213.0,Human,Arson/incendiarism,245.0,D,34.34083333,-117.62055556,USFS,CA,071,6071.0,San Bernardino County,2013-08-01,78.4625,52.95,0.0,46321.43125,7.6875,23.225,219.25
4001,1637028,201762824,FS-1516331,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,,2013,2013-09-08,251,1319.0,Human,Missing data/not specified/undetermined,263.0,D,32.71305556,-116.74722222,MISSING/NOT SPECIFIED,CA,073,6073.0,San Diego County,2013-09-01,89.4625,69.85,0.01775,41386.89625,6.6125,18.85,248.5
4002,1637151,201762949,FS-1517778,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,,2013,2013-08-17,229,1725.0,Human,Equipment and vehicle use,110.0,D,34.2975,-117.45555556,USFS,CA,071,6071.0,San Bernardino County,2013-08-10,92.05,63.2375,0.0005,45019.25875,6.4125,21.1875,216.625
4003,1637373,201763175,FS-1514903,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,0507,Los Padres National Forest,,2013,2013-05-27,147,1431.0,Human,Recreation and ceremony,1984.0,F,34.54916667,-119.80138889,USFS,CA,083,6083.0,Santa Barbara County,2013-05-20,74.425,54.5,0.0,47525.45875,10.2375,27.7375,307.75
4004,1637681,201763488,FS-1514511,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,FORKS COMPLEX,2013,2013-07-31,212,2148.0,Human,Missing data/not specified/undetermined,12365.0,G,41.31027778,-123.20444444,USFS,CA,093,6093.0,Siskiyou County,2013-07-24,92.4375,65.8625,0.0,46019.145000000004,5.725,23.6875,266.625
4005,1638052,201763866,FS-1517041,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,0513,Sequoia National Forest,,2013,2013-09-10,253,1327.0,Human,Fireworks,439.0,E,35.46388889,-118.75444444,USFS,CA,029,6029.0,Kern County,2013-09-03,93.1625,69.25,0.0,42252.26,5.5,17.525,265.375
4006,1638685,201764512,FS-1517040,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,0513,Sequoia National Forest,,2013,2013-09-08,251,1127.0,Natural,Natural,179.0,D,36.26222222,-118.46416667,USFS,CA,107,6107.0,Tulare County,2013-09-01,72.2,53.9625,0.14575,40520.88125,5.3625,25.1375,245.5
4007,1638774,201764603,FS-1518078,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,,2013,2013-08-19,231,1436.0,Natural,Natural,413.0,E,34.31916667,-117.61333333,USFS,CA,071,6071.0,San Bernardino County,2013-08-12,81.275,57.525,0.028125,44697.5675,6.5875,21.7875,205.875
4008,1638963,201764798,FS-1517034,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,0513,Sequoia National Forest,SHIRLEY COMPLEX,2013,2013-08-18,230,2312.0,Natural,Natural,383.0,E,35.70444444,-118.58833333,USFS,CA,029,6029.0,Kern County,2013-08-11,83.2125,58.775,0.006875,44897.7425,6.15,25.6125,263.5
4009,1639186,201765026,FS-1519558,FED,FS-FIRESTAT,FS,USCALNF,Lassen National Forest,0506,Lassen National Forest,,2013,2013-08-23,235,1450.0,Human,Power generation/transmission/distribution,11429.0,G,40.03305556,-121.87555556,MISSING/NOT SPECIFIED,CA,103,6103.0,Tehama County,2013-08-16,94.575,67.2125,0.004875,44848.63125,7.9125,20.075,191.0
4010,1639239,201765079,FS-1518644,FED,FS-FIRESTAT,FS,USCASNF,Sierra National Forest,0515,Sierra National Forest,,2013,2013-06-16,167,2000.0,Human,Recreation and ceremony,1702.0,F,37.56388889,-119.89916667,USFS,CA,043,6043.0,Mariposa County,2013-06-09,82.875,56.05,0.0,49565.79625,7.4875,24.95,254.0
4011,1639243,201765083,FS-1515809,FED,FS-FIRESTAT,FS,USCASTF,Stanislaus National Forest,0516,Stanislaus National Forest,,2013,2013-08-05,217,538.0,Human,Recreation and ceremony,1070.0,F,38.2525,-120.02916667,USFS,CA,109,6109.0,Tuolumne County,2013-07-29,85.675,59.4625,0.0,47515.80125,7.3125,23.6625,275.5
4012,1639283,201765124,FS-1514955,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,FORKS COMPLEX,2013,2013-07-31,212,2052.0,Human,Arson/incendiarism,22445.0,G,41.3275,-123.37916667,USFS,CA,093,6093.0,Siskiyou County,2013-07-24,93.425,66.3625,0.0,45300.75125,5.475,21.075,288.875
4013,1639540,201765384,FS-1516794,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,0507,Los Padres National Forest,,2013,2013-07-17,198,1309.0,Human,Recreation and ceremony,213.0,D,36.24305556,-121.56638889,USFS,CA,053,6053.0,Monterey County,2013-07-10,66.64999999999999,53.2,0.0,48582.7375,5.625,20.05,309.875
4014,1639713,201765560,FS-1517740,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,0507,Los Padres National Forest,,2013,2013-07-19,200,1207.0,Human,Missing data/not specified/undetermined,722.0,E,34.89055556,-118.91333333,STATE OR PRIVATE,CA,029,6029.0,Kern County,2013-07-12,91.4375,70.85,0.0,47926.53875,6.3375,19.875,316.75
4015,1640222,201766081,FS-1516855,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,HOUGH COMPLEX,2013,2013-08-19,231,314.0,Natural,Natural,150.0,D,40.06666667,-120.85944444,STATE OR PRIVATE,CA,063,6063.0,Plumas County,2013-08-12,87.5375,56.25,0.005875,45845.7225,8.175,26.5375,177.5
4016,1640380,201766240,FS-1516859,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,HOUGH COMPLEX,2013,2013-08-18,230,1810.0,Natural,Natural,140.0,D,40.07916667,-120.87388889,STATE OR PRIVATE,CA,063,6063.0,Plumas County,2013-08-11,88.0,54.4875,0.0,46118.58625,8.4125,27.15,182.875
4017,1640527,201766388,FS-1516858,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,HOUGH COMPLEX,2013,2013-08-18,230,1815.0,Natural,Natural,275.0,D,40.07222222,-120.87166667,STATE OR PRIVATE,CA,063,6063.0,Plumas County,2013-08-11,86.0375,54.6625,0.0,46100.91875,8.4125,27.15,182.875
4018,1640552,201766413,FS-1519215,FED,FS-FIRESTAT,FS,USCASTF,Stanislaus National Forest,0516,Stanislaus National Forest,,2013,2013-08-17,229,1330.0,Human,Missing data/not specified/undetermined,255858.0,G,37.86055556,-120.08305556,USFS,CA,109,6109.0,Tuolumne County,2013-08-10,90.6875,60.925,0.0,45734.0225,8.025,21.875,306.875
4019,1640569,201766430,FS-1513253,FED,FS-FIRESTAT,FS,USCAMNF,Mendocino National Forest,0508,Mendocino National Forest,,2013,2013-06-12,163,1509.0,Natural,Natural,226.0,D,39.75,-122.68888889,USFS,CA,021,6021.0,Glenn County,2013-06-05,92.3,62.7,0.0,49670.63875,5.4125,26.1875,263.0
4020,1640811,201766678,FS-1512815,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,0507,Los Padres National Forest,,2013,2013-05-15,135,1257.0,Human,Missing data/not specified/undetermined,4346.0,F,34.81888889,-118.91083333,STATE OR PRIVATE,CA,029,6029.0,Kern County,2013-05-08,80.7,54.6625,0.002,45768.9525,5.8625,22.1625,286.125
4021,1641145,201767018,FS-1512209,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,,2013,2013-05-17,137,1325.0,Human,Missing data/not specified/undetermined,710.0,E,34.51305556,-118.63333333,MISSING/NOT SPECIFIED,CA,037,6037.0,Los Angeles County,2013-05-10,88.075,58.0125,0.0,45540.21375,8.675,25.2125,214.625
4022,1641186,201767059,FS-1517556,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,,2013,2013-09-23,266,1756.0,Human,Missing data/not specified/undetermined,245.0,D,34.16444444,-117.90166667,MISSING/NOT SPECIFIED,CA,037,6037.0,Los Angeles County,2013-09-16,85.95,61.775,0.0,41172.75625,7.725,21.3625,213.875
4023,1641288,201767162,FS-1516582,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,,2013,2013-06-06,157,1157.0,Human,Recreation and ceremony,3870.0,F,34.025,-116.84166667,USFS,CA,065,6065.0,Riverside County,2013-05-30,78.7625,51.2625,0.0005,48227.47125,7.2375,23.7,229.0
4024,1641330,201767204,FS-1514223,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,,2013,2013-08-05,217,1006.0,Human,Other causes,1383.25,F,33.61916667,-117.41611111,STATE OR PRIVATE,CA,065,6065.0,Riverside County,2013-07-29,83.75,60.074999999999996,0.0,46391.292499999996,6.8625,17.7625,229.625
4025,1641377,201767253,FS-1517032,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,0513,Sequoia National Forest,SHIRLEY COMPLEX,2013,2013-08-18,230,2200.0,Natural,Natural,400.0,E,35.55027778,-118.66555556,USFS,CA,029,6029.0,Kern County,2013-08-11,89.5125,63.55,0.0015,44861.50875,6.9,22.675,274.125
4026,1641531,201767414,FS-1517039,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,0513,Sequoia National Forest,,2013,2013-08-23,235,1306.0,Natural,Natural,2050.0,F,36.20527778,-118.42805556,USFS,CA,107,6107.0,Tulare County,2013-08-16,81.5875,57.425,0.057125,43645.75,7.6625,29.6875,176.5
