,OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,WEEK_BEFORE_DISCOVERY_DATE,max_temp,min_temp,precipitation,wind_speed,wind_gusts,wind_direction
1207,1894255,400015544,W-693960,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,2016,2016-06-19,171,1100.0,Human,Missing data/not specified/undetermined,7609.0,G,32.602594,-116.641781,PRIVATE,CA,San Diego,6073.0,San Diego County,2016-06-12,82.2875,57.762499999999996,0.0,9.1125,24.625,272.0
1208,1894286,400015575,W-703764,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,2017,2017-05-20,140,1121.0,Human,Firearms and explosives use,1952.1,F,32.655,-116.809,BLM,CA,San Diego,6073.0,San Diego County,2017-05-13,72.575,54.7625,0.023125,11.7125,25.6125,256.75
1209,1894316,400015607,W-705159,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,2017,2017-06-26,177,1509.0,Human,Equipment and vehicle use,6309.0,G,33.87276,-116.99394,PRIVATE,CA,Riverside,6065.0,Riverside County,2017-06-19,101.725,68.7,0.0,13.612499999999999,26.7125,307.25
1210,1894391,400015688,W-714668,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,2017,2017-12-05,339,932.0,Human,Missing data/not specified/undetermined,6049.0,G,34.457681,-118.582677,MISSING/NOT SPECIFIED,CA,Los Angeles,6037.0,Los Angeles County,2017-11-28,69.6125,50.4625,0.0,17.85,33.4375,74.25
1211,1894434,400015732,W-691820,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2016,2016-06-01,153,1535.0,Human,Missing data/not specified/undetermined,1324.0,F,35.835,-118.0444,BLM,CA,Tulare,6107.0,Tulare County,2016-05-25,74.1625,49.025,0.009000000000000001,7.7875,26.175,256.625
1212,1894438,400015736,W-691916,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2016,2016-06-04,156,1741.0,Human,Missing data/not specified/undetermined,1995.4,F,35.0397,-119.6008,BLM,CA,Kern,6029.0,Kern County,2016-05-28,90.2125,69.625,0.0005,8.825,24.425,288.5
1213,1894452,400015751,W-693606,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2016,2016-06-23,175,1557.0,Human,Missing data/not specified/undetermined,48007.0,G,35.6133,-118.4658,BLM,CA,Kern,6029.0,Kern County,2016-06-16,92.925,66.2625,0.0,7.075,25.65,311.125
1214,1894453,400015752,W-693070,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2016,2016-07-01,183,1716.0,Human,Equipment and vehicle use,2900.0,F,36.0974,-120.467911,BLM,CA,Fresno,6019.0,Fresno County,2016-06-24,104.4625,72.0375,0.0,7.5,20.2875,281.25
1215,1894494,400015796,W-699064,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2016,2016-08-02,215,1636.0,Human,Equipment and vehicle use,5731.0,G,38.5156,-122.3006,PRIVATE,CA,Napa,6055.0,Napa County,2016-07-26,93.425,60.275,0.0,6.8875,21.675,226.5
1216,1894495,400015797,W-699055,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2016,2016-08-13,226,1658.0,Human,Arson/incendiarism,3929.0,F,38.8997,-122.6044,PRIVATE,CA,Lake,6033.0,Lake County,2016-08-06,93.175,63.125,0.0,6.975,23.575,243.875
1217,1894496,400015798,W-699068,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2016,2016-09-25,269,1043.0,Human,Missing data/not specified/undetermined,1547.0,F,38.8053,-122.8103,PRIVATE,CA,Sonoma,6097.0,Sonoma County,2016-09-18,86.0625,56.8,0.0,8.7,25.587500000000002,247.625
1218,1894497,400015799,W-699209,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2016,2016-09-26,270,1216.0,Human,Equipment and vehicle use,1080.0,F,37.79348,-120.29877,BLM,CA,Tuolumne,6109.0,Tuolumne County,2016-09-19,86.275,58.0875,0.0045000000000000005,7.8375,22.2,204.375
1219,1894498,400015800,W-699608,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2016,2016-08-09,222,131.0,Human,Equipment and vehicle use,7050.0,G,36.0889,-120.5217,BLM,CA,Fresno,6019.0,Fresno County,2016-08-02,95.6,66.425,0.0,7.575,24.125,251.25
1220,1894500,400015802,W-694546,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2016,2016-06-28,180,1600.0,Human,Missing data/not specified/undetermined,5646.0,G,38.95612,-120.857106,BLM,CA,Placer,6061.0,Placer County,2016-06-21,98.9875,64.85,0.0,7.0625,20.787499999999998,247.125
1221,1894573,400015878,W-705797,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2017,2017-06-26,177,1527.0,Human,Power generation/transmission/distribution,1564.1,F,35.4025,-120.4992,PRIVATE,CA,San Luis Obispo,6079.0,San Luis Obispo County,2017-06-19,90.0375,61.8625,0.0,7.85,22.3,240.375
1222,1894577,400015883,W-711330,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2017,2017-08-29,241,1515.0,Natural,Natural,8925.0,G,38.611875,-119.549587,BLM,CA,Mono,6051.0,Mono County,2017-08-22,81.8375,52.725,0.021125,8.3375,26.962500000000002,249.625
1223,1894579,400015885,W-705139,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2017,2017-04-02,92,2200.0,Human,Arson/incendiarism,1530.0,F,36.2169,-120.4589,BLM,CA,Fresno,6019.0,Fresno County,2017-03-26,70.4875,49.3875,0.0005,12.9,24.8625,338.75
1224,1894585,400015891,W-705325,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,QUAIL COMPLEX,2017,2017-07-06,187,1518.0,Human,Missing data/not specified/undetermined,1626.0,F,35.55914,-119.0889,PRIVATE,CA,Kern,6029.0,Kern County,2017-06-29,103.0625,72.0375,0.0,8.2625,19.9125,335.875
1225,1894588,400015894,W-705329,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2017,2017-07-07,188,933.0,Human,Missing data/not specified/undetermined,2940.0,F,35.76948,-118.92537,PRIVATE,CA,Kern,6029.0,Kern County,2017-06-30,100.6,69.3625,0.0,7.5,18.4125,322.25
1226,1894593,400015899,W-706695,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2017,2017-07-09,190,1509.0,Human,Equipment and vehicle use,48000.0,G,35.821336,-120.157158,PRIVATE,CA,Fresno,6019.0,Fresno County,2017-07-02,100.8125,68.8625,0.0,11.1875,28.05,170.5
1227,1894596,400015902,W-712296,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2017,2017-07-16,197,1556.0,Human,Firearms and explosives use,81826.0,G,37.61965,-120.2158,BLM,CA,Mariposa,6043.0,Mariposa County,2017-07-09,94.475,68.425,0.0,7.637499999999999,19.0125,304.25
1228,1894597,400015903,W-706702,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2017,2017-07-17,198,1530.0,Human,Equipment and vehicle use,1650.0,F,36.03255,-120.476,PRIVATE,CA,Fresno,6019.0,Fresno County,2017-07-10,98.3125,72.2375,0.0,9.525,27.2,194.0
1229,1894598,400015904,W-706431,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2017,2017-07-18,199,1154.0,Human,Equipment and vehicle use,1182.4,F,34.9608,-119.4475,PRIVATE,CA,Kern,6029.0,Kern County,2017-07-11,96.0,72.75,0.003,10.3875,23.35,168.0
1230,1894671,400015980,W-703319,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2017,2017-04-20,110,1540.0,Human,Equipment and vehicle use,5738.0,G,36.0759,-120.24628,PRIVATE,CA,Fresno,6019.0,Fresno County,2017-04-13,72.8,52.4875,0.055125,12.6625,23.5625,246.375
1231,1894677,400015986,W-714322,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,CENTRAL LNU COMPLEX,2017,2017-10-08,281,2145.0,Human,Missing data/not specified/undetermined,36807.0,G,38.60895,-122.62879,PRIVATE,CA,Napa,6055.0,Napa County,2017-10-01,72.8,52.4875,0.055125,12.6625,23.5625,246.375
1232,1894678,400015987,W-714324,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,SOUTHERN/CENTRAL LNU COMPLEX,2017,2017-10-08,281,2200.0,Human,Missing data/not specified/undetermined,56556.0,G,38.4089,-122.47,PRIVATE,CA,Sonoma,6097.0,Sonoma County,2017-10-01,72.8,52.4875,0.055125,12.6625,23.5625,246.375
1233,1894679,400015988,W-714316,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,SOUTHERN/CENTRAL LNU COMPLEX,2017,2017-10-08,281,2152.0,Human,Missing data/not specified/undetermined,51624.0,G,38.39206,-122.24367,PRIVATE,CA,Napa,6055.0,Napa County,2017-10-01,72.8,52.4875,0.055125,12.6625,23.5625,246.375
1234,1894680,400015989,W-714325,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,CENTRAL LNU COMPLEX,2017,2017-10-09,282,330.0,Human,Missing data/not specified/undetermined,17357.0,G,38.7661,-122.9069,PRIVATE,CA,Sonoma,6097.0,Sonoma County,2017-10-02,80.2125,53.7625,0.0,10.7375,28.825,137.75
1235,1894681,400015990,W-714326,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,MENDOCINO LAKE COMPLEX,2017,2017-10-08,281,2336.0,Human,Missing data/not specified/undetermined,36523.0,G,39.24873,-123.16639,PRIVATE,CA,Mendocino,6045.0,Mendocino County,2017-10-01,77.475,44.7875,0.0,10.5,29.8,277.875
1236,1895104,400016416,W-710942,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CANOD,NorCal Region,,2017,2017-08-29,241,1316.0,Human,Recreation and ceremony,4016.0,F,39.5653,-121.2855,PRIVATE,CA,Butte,6007.0,Butte County,2017-08-22,95.6875,65.625,0.0,7.125,20.775,186.25
1237,1895171,400016484,W-711327,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CANOD,NorCal Region,,2017,2017-08-29,241,1434.0,Natural,Natural,6039.4,G,40.39733,-120.2383,BLM,CA,Lassen,6035.0,Lassen County,2017-08-22,89.35000000000001,62.9625,0.014249999999999999,8.700000000000001,20.0875,248.375
1238,1895203,400016516,W-705362,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CANOD,NorCal Region,,2017,2017-07-07,188,1452.0,Human,Missing data/not specified/undetermined,6033.0,G,39.4536,-121.4122,PRIVATE,CA,Butte,6007.0,Butte County,2017-06-30,94.5375,64.7875,0.0,7.6875,23.2625,205.375
1239,1895423,400016751,W-700939,FED,DOI-WFMI,NPS,USCAYNP,Yosemite National Park,CAYNP,YOSEMITE NATIONAL PARK,,2016,2016-06-26,178,1904.0,Natural,Natural,1000.0,F,37.5936,-119.5594,NPS,CA,,,,2016-06-19,73.175,43.925,0.001,8.575,30.4375,220.5
1240,1895450,400016778,W-715157,FED,DOI-WFMI,NPS,USCAYNP,Yosemite National Park,CAYNP,YOSEMITE NATIONAL PARK,,2017,2017-07-31,212,1942.0,Natural,Natural,8582.0,G,37.6444,-119.6183,NPS,CA,,,,2017-07-24,75.925,52.8,0.024125,8.15,26.4125,237.875
1241,1895460,400016788,W-715439,FED,DOI-WFMI,NPS,USCAYNP,Yosemite National Park,CAYNP,YOSEMITE NATIONAL PARK,,2017,2017-08-13,225,1401.0,Natural,Natural,7564.0,G,37.535867,-119.572851,NPS,CA,,,,2017-08-06,78.2,59.025,0.011375,8.0625,26.2875,216.0
1242,1935514,400059383,SFO-2016CACDFBEU002369,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2016,2016-05-22,143,1527.0,Human,Debris and open burning,3876.0,F,36.402049,-121.255614,MISSING/NOT SPECIFIED,CA,MONTEREY,6053.0,Monterey County,2016-05-15,80.65,53.0375,0.0,10.025,27.9625,267.25
1243,1956747,400081546,SFO-2016CACDFFKU010852,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2016,2016-07-30,212,1436.0,Human,Arson/incendiarism,13349.0,G,37.017409,-119.526299,MISSING/NOT SPECIFIED,CA,FRESNO,6019.0,Fresno County,2016-07-23,104.1875,70.5375,0.0,7.2,19.15,291.625
1244,1964966,400090054,SFO-2016CACDFMMU012363,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2016,2016-06-25,177,2348.0,Human,Missing data/not specified/undetermined,1246.0,F,37.068124,-121.213195,UNDEFINED FEDERAL,CA,MERCED,6047.0,Merced County,2016-06-18,91.7125,58.3625,0.0,7.3,21.575,264.75
1245,1967706,400092923,SFO-2016CACDFSLU008948,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2016,2016-08-13,226,1603.0,Human,Missing data/not specified/undetermined,46235.0,G,35.669518,-120.99246,MISSING/NOT SPECIFIED,CA,SAN LUIS OBISPO,6079.0,San Luis Obispo County,2016-08-06,79.2125,56.9375,0.0,8.1375,22.7625,239.5
1246,1977347,400103158,SFO-2016CACDFRRU105125,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2016,2016-08-30,243,1225.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1470.0,F,33.976061,-116.955061,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County,2016-08-23,91.525,67.35,0.0,7.2125,23.7625,212.5
1247,1977460,400103274,SFO-2016CACDFLMU004695,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2016,2016-09-11,255,1123.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2575.0,F,40.368367,-120.801883,UNDEFINED FEDERAL,CA,LASSEN,6035.0,Lassen County,2016-09-04,80.3625,54.175,0.0,7.4625,24.7,121.25
1248,1977588,400103406,SFO-2016CACDFSCU006912,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2016,2016-09-26,270,1437.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4474.0,F,37.104221,-121.83714,MISSING/NOT SPECIFIED,CA,SANTA CLARA,6085.0,Santa Clara County,2016-09-19,71.3,52.6875,0.0015,6.975,20.225,248.25
1249,1978164,400104000,SFO-2016CACDFKRN162410,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2016,2016-07-01,183,1414.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1785.0,F,35.216666,-118.716666,MISSING/NOT SPECIFIED,CA,KERN,6029.0,Kern County,2016-06-24,93.525,72.475,0.0,6.725,18.075,220.75
1250,1999153,400127425,SFO-2017CACDFAEU021652,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-07-26,207,1440.0,Human,Debris and open burning,1268.0,F,38.518181,-121.104004,MISSING/NOT SPECIFIED,CA,SACRAMENTO,6067.0,Sacramento County,2017-07-19,95.3625,61.8375,0.0,8.5,17.2625,223.375
1251,2009435,400138268,SFO-2017CACDFTUU000441,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-07-30,211,1642.0,Human,Arson/incendiarism,2289.0,F,36.027563,-118.962703,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,2017-07-23,98.325,71.0375,0.0,6.3875,16.5375,240.0
1252,2011254,400140134,SFO-2017CACDFRRU108660,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-09-02,245,1336.0,Human,Misuse of fire by a minor,3800.0,F,33.958773,-117.065192,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County,2017-08-26,102.8,78.0625,0.007375,13.05,27.2125,229.625
1253,2015417,400144424,SFO-2017CACDFRRU053193,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-04-30,120,1543.0,Human,Missing data/not specified/undetermined,1350.0,F,34.005594,-117.306393,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County,2017-04-23,83.025,56.1125,0.0,15.575000000000001,35.5875,241.875
1254,2016674,400145764,SFO-2017CACDFMMU011650,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-06-10,161,1318.0,Human,Missing data/not specified/undetermined,1417.0,F,37.08226,-119.806851,MISSING/NOT SPECIFIED,CA,MADERA,6039.0,Madera County,2017-06-03,88.875,61.525,0.0,10.0,20.9125,310.5
1255,2017914,400147169,SFO-2017CACDFBEU003551,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-07-08,189,1821.0,Human,Missing data/not specified/undetermined,1816.0,F,35.793987,-120.679048,MISSING/NOT SPECIFIED,CA,MONTEREY,6053.0,Monterey County,2017-07-01,97.1875,63.175,0.0,9.775,21.975,245.125
1256,2022743,400152426,SFO-2017CACDFFKU006727,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-05-18,138,1329.0,Human,Missing data/not specified/undetermined,10000.0,G,36.118092,-120.361469,MISSING/NOT SPECIFIED,CA,FRESNO,6019.0,Fresno County,2017-05-11,78.275,54.35,0.0,14.9375,26.5875,228.375
1257,2023763,400153525,SFO-2017CACDFMMU018115,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-09-03,246,1304.0,Human,Missing data/not specified/undetermined,1037.0,F,37.219722,-119.4725,UNDEFINED FEDERAL,CA,MADERA,6039.0,Madera County,2017-08-27,97.125,68.7,0.025125,9.45,27.325,56.375
1258,2025057,400154998,SFO-2017CACDFLNU006262,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-07-06,187,1242.0,Human,Missing data/not specified/undetermined,1700.0,F,38.49495,-122.025473,MISSING/NOT SPECIFIED,CA,YOLO,6113.0,Yolo County,2017-06-29,93.3375,59.1625,0.0,10.9125,25.9625,189.75
1259,2025797,400155811,SFO-2017CACDFMMU009464,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-05-12,132,1528.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1733.0,F,37.046933,-120.96031,MISSING/NOT SPECIFIED,CA,MERCED,6047.0,Merced County,2017-05-05,79.8,54.975,0.005375,16.8125,33.825,256.125
1260,2026351,400156466,SFO-2017CACDFSLU007624,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-07-06,187,1541.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,28687.0,G,35.019827,-120.299455,MISSING/NOT SPECIFIED,CA,SAN LUIS OBISPO,6079.0,San Luis Obispo County,2017-06-29,78.15,55.0,0.001,7.85,21.5375,275.0
1261,2026598,400156746,SFO-2017CACDFRRU099747,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-08-13,225,1610.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1500.0,F,33.982631,-117.308115,COUNTY,CA,RIVERSIDE,6065.0,Riverside County,2017-08-06,95.1625,65.25,0.0,14.4875,32.5375,258.75
1262,2028052,400158388,SFO-2017CACDFRRU000941,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-09-25,268,1301.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,15972.0,G,33.865444,-117.625578,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County,2017-09-18,77.7375,59.8625,0.0063750000000000005,10.7875,27.7375,183.0
1263,2028197,400158565,SFO-2017CACDFMVU000359,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-04-20,110,701.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,10000.0,G,32.81776,-117.056047,MISSING/NOT SPECIFIED,CA,SAN DIEGO,6073.0,San Diego County,2017-04-13,73.675,55.8125,0.001,12.275,25.075,295.25
1264,2028318,400158689,SFO-2017CACDFRRU001084,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-12-07,341,1345.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4100.0,F,33.533333,-117.266666,STATE,CA,SAN DIEGO,6073.0,San Diego County,2017-11-30,71.475,45.1625,0.0,11.825,23.7875,185.625
1265,2028421,400158795,SFO-2017CACDFSBC171634,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-06-16,167,1100.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1412.0,F,34.449679,-119.769813,COUNTY,CA,SANTA BARBARA,6083.0,Santa Barbara County,2017-06-09,79.2625,57.7125,0.0,10.45,31.25,238.25
1266,2028444,400158818,SFO-2017CACDFSBC172265,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,2017,2017-09-25,268,2130.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2000.0,F,34.449679,-119.769813,COUNTY,CA,SANTA BARBARA,6083.0,Santa Barbara County,2017-09-18,75.8625,58.0,0.0,9.45,28.425,236.0
1267,2042971,400216994,ICS209_2017_7148371,INTERAGCY,IA-ICS209,DOD,USCAFHL,Fort Hunter Liggett,CAFHL,Hunter Liggett Military Reservation,,2017,2017-06-05,156,16.0,Human,Missing data/not specified/undetermined,1972.0,F,35.94694,-121.16972,MISSING/NOT SPECIFIED,CA,Monterey County,6053.0,Monterey County,2017-05-29,88.5875,55.075,0.003,11.6875,26.7125,353.875
1268,2043014,400222960,ICS209_2017_7221953,INTERAGCY,IA-ICS209,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,NEU WIND COMPLEX,2017,2017-10-09,282,245.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,3000.0,F,39.39056,-121.40833,MISSING/NOT SPECIFIED,CA,Butte County,6007.0,Butte County,2017-10-02,81.125,55.5,0.0005,11.4875,25.95,155.875
